Datum;von;Zeitzone von;bis;Zeitzone bis;Spotmarktpreis in ct/kWh;Strompreis [ct/kWh]
08.12.2023;09:00;CET;10:00;CET;11,852;19,96256064
08.12.2023;10:00;CET;11:00;CET;11,875;20,0013
08.12.2023;11:00;CET;12:00;CET;11,802;19,87834464
08.12.2023;12:00;CET;13:00;CET;11,666;19,64927712
08.12.2023;13:00;CET;14:00;CET;11,178;18,82732896
08.12.2023;14:00;CET;15:00;CET;11,311;19,05134352
08.12.2023;15:00;CET;16:00;CET;11,833;19,93055856
08.12.2023;16:00;CET;17:00;CET;11,498;19,36631136
08.12.2023;17:00;CET;18:00;CET;11,799;19,87329168
08.12.2023;18:00;CET;19:00;CET;11,86;19,9760352
08.12.2023;19:00;CET;20:00;CET;10,556;17,77968192
08.12.2023;20:00;CET;21:00;CET;10,462;17,62135584
08.12.2023;21:00;CET;22:00;CET;10,112;17,03184384
08.12.2023;22:00;CET;23:00;CET;10,172;17,13290304
08.12.2023;23:00;CET;00:00;CET;9,058;15,25657056
09.12.2023;00:00;CET;01:00;CET;9,5;16,00104
09.12.2023;01:00;CET;02:00;CET;8,51;14,3335632
09.12.2023;02:00;CET;03:00;CET;7,949;13,38865968
09.12.2023;03:00;CET;04:00;CET;7,307;12,30732624
09.12.2023;04:00;CET;05:00;CET;7,056;11,88456192
09.12.2023;05:00;CET;06:00;CET;7,301;12,29722032
09.12.2023;06:00;CET;07:00;CET;7,604;12,80756928
09.12.2023;07:00;CET;08:00;CET;8,24;13,8787968
09.12.2023;08:00;CET;09:00;CET;8,493;14,30492976
09.12.2023;09:00;CET;10:00;CET;9,151;15,41321232
09.12.2023;10:00;CET;11:00;CET;9,101;15,32899632
09.12.2023;11:00;CET;12:00;CET;9,194;15,48563808
09.12.2023;12:00;CET;13:00;CET;9,42;15,8662944
09.12.2023;13:00;CET;14:00;CET;9,067;15,27172944
09.12.2023;14:00;CET;15:00;CET;8,563;14,42283216
09.12.2023;15:00;CET;16:00;CET;8,35;14,064072
09.12.2023;16:00;CET;17:00;CET;8,008;13,48803456
09.12.2023;17:00;CET;18:00;CET;7,904;13,31286528
09.12.2023;18:00;CET;19:00;CET;7,743;13,04168976
09.12.2023;19:00;CET;20:00;CET;6,945;11,6976024
09.12.2023;20:00;CET;21:00;CET;6,446;10,85712672
09.12.2023;21:00;CET;22:00;CET;6,041;10,17497712
09.12.2023;22:00;CET;23:00;CET;5,684;9,57367488
09.12.2023;23:00;CET;00:00;CET;4,618;7,77818976
10.12.2023;00:00;CET;01:00;CET;3,369;5,67447408
10.12.2023;01:00;CET;02:00;CET;2,151;3,62297232
10.12.2023;02:00;CET;03:00;CET;1,321;2,22498672
10.12.2023;03:00;CET;04:00;CET;0,599;1,00890768
10.12.2023;04:00;CET;05:00;CET;1;1,68432
10.12.2023;05:00;CET;06:00;CET;1,809;3,04693488
10.12.2023;06:00;CET;07:00;CET;2,397;4,03731504
10.12.2023;07:00;CET;08:00;CET;4,185;7,0488792
10.12.2023;08:00;CET;09:00;CET;6,086;10,25077152
10.12.2023;09:00;CET;10:00;CET;6,578;11,07945696
10.12.2023;10:00;CET;11:00;CET;6,735;11,3438952
10.12.2023;11:00;CET;12:00;CET;6,968;11,73634176
10.12.2023;12:00;CET;13:00;CET;6,72;11,3186304
10.12.2023;13:00;CET;14:00;CET;6,71;11,3017872
10.12.2023;14:00;CET;15:00;CET;6,967;11,73465744
10.12.2023;15:00;CET;16:00;CET;7,584;12,77388288
10.12.2023;16:00;CET;17:00;CET;8,03;13,5250896
10.12.2023;17:00;CET;18:00;CET;8,03;13,5250896
10.12.2023;18:00;CET;19:00;CET;8,542;14,38746144
10.12.2023;19:00;CET;20:00;CET;8,076;13,60256832
10.12.2023;20:00;CET;21:00;CET;7,805;13,1461176
10.12.2023;21:00;CET;22:00;CET;7,714;12,99284448
10.12.2023;22:00;CET;23:00;CET;7,802;13,14106464
10.12.2023;23:00;CET;00:00;CET;6,916;11,64875712
11.12.2023;00:00;CET;01:00;CET;3,444;5,80079808
11.12.2023;01:00;CET;02:00;CET;1,55;2,610696
11.12.2023;02:00;CET;03:00;CET;1,272;2,14245504
11.12.2023;03:00;CET;04:00;CET;0,862;1,45188384
11.12.2023;04:00;CET;05:00;CET;1,182;1,99086624
11.12.2023;05:00;CET;06:00;CET;3,804;6,40715328
11.12.2023;06:00;CET;07:00;CET;7,459;12,56334288
11.12.2023;07:00;CET;08:00;CET;9,136;15,38794752
11.12.2023;08:00;CET;09:00;CET;9,798;16,50296736
11.12.2023;09:00;CET;10:00;CET;9,833;16,56191856
11.12.2023;10:00;CET;11:00;CET;9,336;15,72481152
11.12.2023;11:00;CET;12:00;CET;9,068;15,27341376
11.12.2023;12:00;CET;13:00;CET;8,931;15,04266192
11.12.2023;13:00;CET;14:00;CET;8,803;14,82706896
11.12.2023;14:00;CET;15:00;CET;9,251;15,58164432
11.12.2023;15:00;CET;16:00;CET;9,592;16,15599744
11.12.2023;16:00;CET;17:00;CET;10,551;17,77126032
11.12.2023;17:00;CET;18:00;CET;11,799;19,87329168
11.12.2023;18:00;CET;19:00;CET;12,264;20,65650048
11.12.2023;19:00;CET;20:00;CET;12,135;20,4392232
11.12.2023;20:00;CET;21:00;CET;11,403;19,20630096
11.12.2023;21:00;CET;22:00;CET;9,924;16,71519168
11.12.2023;22:00;CET;23:00;CET;9,648;16,25031936
11.12.2023;23:00;CET;00:00;CET;8,682;14,62326624
12.12.2023;00:00;CET;01:00;CET;8,805;14,8304376
12.12.2023;01:00;CET;02:00;CET;8,706;14,66368992
12.12.2023;02:00;CET;03:00;CET;8,562;14,42114784
12.12.2023;03:00;CET;04:00;CET;8,442;14,21902944
12.12.2023;04:00;CET;05:00;CET;8,701;14,65526832
12.12.2023;05:00;CET;06:00;CET;8,903;14,99550096
12.12.2023;06:00;CET;07:00;CET;10,741;18,09128112
12.12.2023;07:00;CET;08:00;CET;12,109;20,39543088
12.12.2023;08:00;CET;09:00;CET;14,633;24,64665456
12.12.2023;09:00;CET;10:00;CET;13,194;22,22291808
12.12.2023;10:00;CET;11:00;CET;12,985;21,8708952
12.12.2023;11:00;CET;12:00;CET;12,29;20,7002928
12.12.2023;12:00;CET;13:00;CET;12,457;20,98157424
12.12.2023;13:00;CET;14:00;CET;12,718;21,42118176
12.12.2023;14:00;CET;15:00;CET;12,37;20,8350384
12.12.2023;15:00;CET;16:00;CET;12,014;20,23542048
12.12.2023;16:00;CET;17:00;CET;11,793;19,86318576
12.12.2023;17:00;CET;18:00;CET;11,088;18,67574016
12.12.2023;18:00;CET;19:00;CET;10,5;17,68536
12.12.2023;19:00;CET;20:00;CET;9,422;15,86966304
12.12.2023;20:00;CET;21:00;CET;9,215;15,5210088
12.12.2023;21:00;CET;22:00;CET;8,814;14,84559648
12.12.2023;22:00;CET;23:00;CET;8,337;14,04217584
12.12.2023;23:00;CET;00:00;CET;7,75;13,05348
13.12.2023;00:00;CET;01:00;CET;7,536;12,69303552
13.12.2023;01:00;CET;02:00;CET;7,296;12,28879872
13.12.2023;02:00;CET;03:00;CET;7,37;12,4134384
13.12.2023;03:00;CET;04:00;CET;7,143;12,03109776
13.12.2023;04:00;CET;05:00;CET;7,302;12,29890464
13.12.2023;05:00;CET;06:00;CET;7,545;12,7081944
13.12.2023;06:00;CET;07:00;CET;8,31;13,9966992
13.12.2023;07:00;CET;08:00;CET;10,241;17,24912112
13.12.2023;08:00;CET;09:00;CET;9,883;16,64613456
13.12.2023;09:00;CET;10:00;CET;10,373;17,47145136
13.12.2023;10:00;CET;11:00;CET;10,03;16,8937296
13.12.2023;11:00;CET;12:00;CET;10;16,8432
13.12.2023;12:00;CET;13:00;CET;9,766;16,44906912
13.12.2023;13:00;CET;14:00;CET;10,27;17,2979664
13.12.2023;14:00;CET;15:00;CET;10,437;17,57924784
13.12.2023;15:00;CET;16:00;CET;10,94;18,4264608
13.12.2023;16:00;CET;17:00;CET;10,605;17,8622136
13.12.2023;17:00;CET;18:00;CET;11,015;18,5527848
13.12.2023;18:00;CET;19:00;CET;10,589;17,83526448
13.12.2023;19:00;CET;20:00;CET;10,241;17,24912112
13.12.2023;20:00;CET;21:00;CET;9,658;16,26716256
13.12.2023;21:00;CET;22:00;CET;9,088;15,30710016
13.12.2023;22:00;CET;23:00;CET;9,235;15,5546952
13.12.2023;23:00;CET;00:00;CET;8,425;14,190396
14.12.2023;00:00;CET;01:00;CET;7,734;13,02653088
14.12.2023;01:00;CET;02:00;CET;7,63;12,8513616
14.12.2023;02:00;CET;03:00;CET;7,715;12,9945288
14.12.2023;03:00;CET;04:00;CET;7,719;13,00126608
14.12.2023;04:00;CET;05:00;CET;7,914;13,32970848
14.12.2023;05:00;CET;06:00;CET;8,257;13,90743024
14.12.2023;06:00;CET;07:00;CET;9,848;16,58718336
14.12.2023;07:00;CET;08:00;CET;11,967;20,15625744
14.12.2023;08:00;CET;09:00;CET;13,065;22,0056408
14.12.2023;09:00;CET;10:00;CET;12,496;21,04726272
14.12.2023;10:00;CET;11:00;CET;12,615;21,2476968
14.12.2023;11:00;CET;12:00;CET;12,721;21,42623472
14.12.2023;12:00;CET;13:00;CET;11,956;20,13772992
14.12.2023;13:00;CET;14:00;CET;12,375;20,84346
14.12.2023;14:00;CET;15:00;CET;12,413;20,90746416
14.12.2023;15:00;CET;16:00;CET;13,074;22,02079968
14.12.2023;16:00;CET;17:00;CET;12,858;21,65698656
14.12.2023;17:00;CET;18:00;CET;12,793;21,54750576
14.12.2023;18:00;CET;19:00;CET;12,616;21,24938112
14.12.2023;19:00;CET;20:00;CET;11,427;19,24672464
14.12.2023;20:00;CET;21:00;CET;10,281;17,31649392
14.12.2023;21:00;CET;22:00;CET;9,62;16,2031584
14.12.2023;22:00;CET;23:00;CET;9,446;15,91008672
14.12.2023;23:00;CET;00:00;CET;8,557;14,41272624
15.12.2023;00:00;CET;01:00;CET;8,613;14,50704816
15.12.2023;01:00;CET;02:00;CET;8,293;13,96806576
15.12.2023;02:00;CET;03:00;CET;8,01;13,4914032
15.12.2023;03:00;CET;04:00;CET;7,655;12,8934696
15.12.2023;04:00;CET;05:00;CET;7,516;12,65934912
15.12.2023;05:00;CET;06:00;CET;8,041;13,54361712
15.12.2023;06:00;CET;07:00;CET;9,597;16,16441904
15.12.2023;07:00;CET;08:00;CET;10,695;18,0138024
15.12.2023;08:00;CET;09:00;CET;12,15;20,464488
15.12.2023;09:00;CET;10:00;CET;11,744;19,78065408
15.12.2023;10:00;CET;11:00;CET;10,997;18,52246704
15.12.2023;11:00;CET;12:00;CET;10,275;17,306388
15.12.2023;12:00;CET;13:00;CET;9,413;15,85450416
15.12.2023;13:00;CET;14:00;CET;8,83;14,8725456
15.12.2023;14:00;CET;15:00;CET;8,69;14,6367408
15.12.2023;15:00;CET;16:00;CET;8,986;15,13529952
15.12.2023;16:00;CET;17:00;CET;9,813;16,52823216
15.12.2023;17:00;CET;18:00;CET;10,433;17,57251056
15.12.2023;18:00;CET;19:00;CET;10,176;17,13964032
15.12.2023;19:00;CET;20:00;CET;9,318;15,69449376
15.12.2023;20:00;CET;21:00;CET;9,336;15,72481152
15.12.2023;21:00;CET;22:00;CET;8,836;14,88265152
15.12.2023;22:00;CET;23:00;CET;8,677;14,61484464
15.12.2023;23:00;CET;00:00;CET;7,671;12,92041872
16.12.2023;00:00;CET;01:00;CET;6,72;11,3186304
16.12.2023;01:00;CET;02:00;CET;6,321;10,64658672
16.12.2023;02:00;CET;03:00;CET;6,037;10,16823984
16.12.2023;03:00;CET;04:00;CET;5,8;9,769056
16.12.2023;04:00;CET;05:00;CET;5,41;9,1121712
16.12.2023;05:00;CET;06:00;CET;5,564;9,37155648
16.12.2023;06:00;CET;07:00;CET;5,934;9,99475488
16.12.2023;07:00;CET;08:00;CET;6,51;10,9649232
16.12.2023;08:00;CET;09:00;CET;7,989;13,45603248
16.12.2023;09:00;CET;10:00;CET;8,366;14,09102112
16.12.2023;10:00;CET;11:00;CET;8,164;13,75078848
16.12.2023;11:00;CET;12:00;CET;7,581;12,76882992
16.12.2023;12:00;CET;13:00;CET;7,14;12,0260448
16.12.2023;13:00;CET;14:00;CET;7,059;11,88961488
16.12.2023;14:00;CET;15:00;CET;7,525;12,674508
16.12.2023;15:00;CET;16:00;CET;8,035;13,5335112
16.12.2023;16:00;CET;17:00;CET;8,371;14,09944272
16.12.2023;17:00;CET;18:00;CET;8,758;14,75127456
16.12.2023;18:00;CET;19:00;CET;8,812;14,84222784
16.12.2023;19:00;CET;20:00;CET;8,194;13,80131808
16.12.2023;20:00;CET;21:00;CET;7,491;12,61724112
16.12.2023;21:00;CET;22:00;CET;6,334;10,66848288
16.12.2023;22:00;CET;23:00;CET;6,241;10,51184112
16.12.2023;23:00;CET;00:00;CET;5,312;8,94710784
17.12.2023;00:00;CET;01:00;CET;4,534;7,63670688
17.12.2023;01:00;CET;02:00;CET;4,28;7,2088896
17.12.2023;02:00;CET;03:00;CET;4,296;7,23583872
17.12.2023;03:00;CET;04:00;CET;2,869;4,83231408
17.12.2023;04:00;CET;05:00;CET;2,637;4,44155184
17.12.2023;05:00;CET;06:00;CET;2,987;5,03106384
17.12.2023;06:00;CET;07:00;CET;3,903;6,57390096
17.12.2023;07:00;CET;08:00;CET;4,531;7,63165392
17.12.2023;08:00;CET;09:00;CET;5,767;9,71347344
17.12.2023;09:00;CET;10:00;CET;5,917;9,96612144
17.12.2023;10:00;CET;11:00;CET;5,443;9,16775376
17.12.2023;11:00;CET;12:00;CET;4,9;8,253168
17.12.2023;12:00;CET;13:00;CET;4,371;7,36216272
17.12.2023;13:00;CET;14:00;CET;4,004;6,74401728
17.12.2023;14:00;CET;15:00;CET;4,585;7,7226072
17.12.2023;15:00;CET;16:00;CET;5,674;9,55683168
17.12.2023;16:00;CET;17:00;CET;6,299;10,60953168
17.12.2023;17:00;CET;18:00;CET;7,661;12,90357552
17.12.2023;18:00;CET;19:00;CET;7,368;12,41006976
17.12.2023;19:00;CET;20:00;CET;7,067;11,90308944
17.12.2023;20:00;CET;21:00;CET;5,979;10,07054928
17.12.2023;21:00;CET;22:00;CET;5,895;9,9290664
17.12.2023;22:00;CET;23:00;CET;5,973;10,06044336
17.12.2023;23:00;CET;00:00;CET;4,781;8,05273392
18.12.2023;00:00;CET;01:00;CET;5,29;8,9100528
18.12.2023;01:00;CET;02:00;CET;5,116;8,61698112
18.12.2023;02:00;CET;03:00;CET;4,981;8,38959792
18.12.2023;03:00;CET;04:00;CET;4,903;8,25822096
18.12.2023;04:00;CET;05:00;CET;5,247;8,83762704
18.12.2023;05:00;CET;06:00;CET;6,214;10,46636448
18.12.2023;06:00;CET;07:00;CET;8,381;14,11628592
18.12.2023;07:00;CET;08:00;CET;10,338;17,41250016
18.12.2023;08:00;CET;09:00;CET;10,924;18,39951168
18.12.2023;09:00;CET;10:00;CET;10,146;17,08911072
18.12.2023;10:00;CET;11:00;CET;8,903;14,99550096
18.12.2023;11:00;CET;12:00;CET;8,117;13,67162544
18.12.2023;12:00;CET;13:00;CET;7,489;12,61387248
18.12.2023;13:00;CET;14:00;CET;7,49;12,6155568
18.12.2023;14:00;CET;15:00;CET;8,11;13,6598352
18.12.2023;15:00;CET;16:00;CET;8,911;15,00897552
18.12.2023;16:00;CET;17:00;CET;9,52;16,0347264
18.12.2023;17:00;CET;18:00;CET;10,422;17,55398304
18.12.2023;18:00;CET;19:00;CET;10,301;17,35018032
18.12.2023;19:00;CET;20:00;CET;9,618;16,19978976
18.12.2023;20:00;CET;21:00;CET;7,798;13,13432736
18.12.2023;21:00;CET;22:00;CET;7,109;11,97383088
18.12.2023;22:00;CET;23:00;CET;6,298;10,60784736
18.12.2023;23:00;CET;00:00;CET;5,512;9,28397184
19.12.2023;00:00;CET;01:00;CET;4,729;7,96514928
19.12.2023;01:00;CET;02:00;CET;4,649;7,83040368
19.12.2023;02:00;CET;03:00;CET;4,506;7,58954592
19.12.2023;03:00;CET;04:00;CET;5,572;9,38503104
19.12.2023;04:00;CET;05:00;CET;5,895;9,9290664
19.12.2023;05:00;CET;06:00;CET;6,501;10,94976432
19.12.2023;06:00;CET;07:00;CET;7,969;13,42234608
19.12.2023;07:00;CET;08:00;CET;9,367;15,77702544
19.12.2023;08:00;CET;09:00;CET;10,01;16,8600432
19.12.2023;09:00;CET;10:00;CET;9,428;15,87976896
